505	751	534	414	742	377	100	152	202	395	262	131	914	993	616	460	574	306	158	523
56	160	837	155	378	73	914	581	959	437	584	791	373	97	783	109	774	495	598	703
847	423	875	856	436	639	137	905	780	892	929	928	559	746	436	441	426	598	388	782
345	403	5	110	390	460	149	663	842	223	759	737	878	434	27	567	151	188	845	442
514	216	709	790	700	984	133	802	973	191	586	41	349	144	663	896	872	206	361	594
995	889	982	683	890	610	654	511	764	852	196	660	854	647	754	610	974	673	667	343
176	100	967	200	381	403	81	62	299	787	564	635	142	803	28	219	156	179	303	43
106	884	958	455	981	736	191	972	2	405	625	741	369	728	821	94	794	128	540	16
456	255	504	980	892	684	673	679	438	388	767	878	824	747	614	892	894	222	709	480
22	902	122	357	87	293	581	429	9	202	608	320	417	731	790	153	2	556	465	528
847	468	266	803	767	435	265	386	823	651	958	393	444	613	825	651	205	741	787	183
888	318	484	158	763	851	755	718	876	882	686	704	901	417	439	150	169	566	880	857
503	34	182	693	300	285	378	858	11	645	39	833	97	508	951	598	532	699	442	186
76	837	630	545	124	419	166	54	97	269	551	877	899	427	685	534	595	6	401	872
347	299	780	438	495	152	430	542	174	38	293	263	453	532	428	45	867	804	161	13
224	855	364	478	977	30	429	81	680	218	337	861	742	47	232	789	490	354	540	592
427	597	147	972	795	480	754	569	788	886	650	142	954	208	876	495	208	687	754	850
862	310	320	328	200	101	694	64	179	141	115	153	181	301	330	231	475	105	233	330
593	2	466	83	84	882	545	746	174	929	274	423	910	686	89	580	507	608	505	554
131	692	150	302	884	282	376	526	865	684	479	51	642	466	652	234	843	346	78	371
769	39	50	241	27	953	555	436	166	982	303	113	561	273	303	207	712	806	593	500
169	135	474	887	269	435	318	127	92	147	856	526	767	706	145	231	430	274	831	506
533	66	615	642	643	330	334	838	200	482	310	258	28	417	690	892	939	895	699	613
420	146	839	718	888	982	319	829	646	344	79	439	106	178	497	374	246	351	556	216
996	805	593	613	795	254	259	97	123	62	908	105	841	314	653	440	179	340	462	769
522	607	143	174	144	384	444	541	273	363	680	807	334	937	657	934	848	99	334	855
547	888	73	58	468	552	50	767	510	723	254	630	582	149	572	940	994	808	179	493
80	768	701	752	219	107	319	386	846	937	825	862	657	386	77	919	275	798	730	422
84	107	724	571	568	986	907	614	148	937	640	733	80	527	654	727	746	59	578	386
114	28	189	690	882	299	186	760	254	393	446	851	806	416	685	190	357	639	111	528
564	772	59	220	193	160	594	731	821	649	965	679	133	729	908	576	742	945	776	292
548	451	188	129	668	133	293	170	952	381	177	292	988	315	451	752	188	848	76	236
166	858	318	655	97	335	633	811	841	218	210	279	216	69	899	907	361	786	214	282
719	536	885	315	408	523	329	389	898	495	675	763	870	129	765	666	745	128	999	601
479	893	886	396	291	578	285	950	41	104	52	48	101	281	118	869	629	515	504	980
692	913	970	498	96	509	73	575	987	924	373	868	881	275	122	153	936	608	126	331
480	527	710	5	732	568	284	152	358	889	385	526	206	415	304	598	210	801	796	874
647	745	467	422	611	887	651	356	561	82	227	736	136	815	580	646	484	984	253	720
573	487	282	37	698	944	330	348	667	118	346	575	630	965	196	314	205	250	529	559
993	427	591	345	917	138	172	219	423	92	852	900	210	499	27	259	693	405	614	965
446	815	943	620	293	52	818	755	142	58	441	420	395	140	705	836	714	16	811	305
668	498	638	902	230	706	574	92	530	534	575	393	679	456	445	638	493	997	600	329
503	272	80	529	512	813	597	323	473	665	20	924	133	544	764	10	999	239	582	578
558	537	53	557	723	244	724	984	549	800	79	89	526	505	450	769	531	103	129	309
273	688	400	147	101	653	636	493	18	822	13	443	730	507	57	112	585	761	446	956
757	817	373	779	612	894	772	221	547	437	56	587	837	116	866	943	825	172	244	237
948	887	579	39	947	790	540	36	757	148	565	686	492	224	122	670	680	834	707	158
211	354	875	749	38	943	483	389	435	278	571	748	71	582	798	967	403	1000	581	96
327	291	348	720	570	303	568	894	952	947	545	383	910	275	949	766	60	642	672	331
125	458	891	848	993	837	78	516	164	802	995	576	196	718	871	381	788	563	729	708
887	854	791	754	605	728	226	110	640	253	86	363	75	906	528	793	571	354	987	596
856	276	752	77	215	337	353	266	264	877	400	815	708	786	466	310	528	492	203	195
611	832	665	513	405	939	348	336	623	129	405	401	866	761	1	793	838	284	347	308
170	605	814	436	422	279	650	522	96	38	130	473	933	920	292	656	323	928	100	229
134	34	712	607	334	46	547	248	355	676	341	705	374	349	121	856	903	187	824	345
917	822	757	765	914	434	517	365	188	170	39	267	696	421	740	380	335	1	773	78
942	291	707	646	489	791	369	221	15	254	533	980	560	980	130	945	735	392	711	941
250	883	582	545	953	420	471	87	870	982	833	484	219	636	88	628	217	521	219	825
281	534	51	665	48	746	41	721	339	814	755	866	764	672	574	337	173	739	127	609
448	663	166	663	855	14	400	382	2	197	199	723	39	224	685	539	784	735	55	545
803	387	55	267	90	520	865	677	765	615	479	283	804	309	51	46	449	158	661	108
529	278	547	795	100	606	979	50	430	804	253	975	356	393	127	568	672	610	229	173
507	939	94	226	789	945	610	130	944	826	343	675	779	396	283	524	217	315	148	222
39	123	636	287	408	7	182	505	760	386	615	834	639	863	240	57	265	794	871	493
182	378	670	976	421	804	456	86	787	464	997	193	80	554	45	680	267	745	338	535
688	600	157	896	595	911	700	416	832	985	841	843	234	439	843	690	68	152	134	783
997	642	612	384	549	431	879	493	692	872	416	764	679	478	248	645	873	157	240	874
809	806	892	419	774	662	564	133	260	126	378	187	152	860	282	640	183	559	341	361
960	401	812	180	18	328	571	858	963	989	43	356	762	23	316	809	416	87	712	338
27	755	584	764	97	142	343	129	336	984	736	156	844	616	41	996	851	993	202	437
926	135	423	853	581	324	846	494	738	689	148	438	743	666	233	418	645	472	190	766
63	620	755	495	79	305	435	279	929	18	257	451	35	189	888	1	835	158	442	277
906	126	952	678	285	133	564	76	339	337	529	917	290	955	965	947	206	492	817	278
298	356	57	644	126	388	31	634	799	803	39	701	335	932	569	126	946	642	917	924
385	644	640	407	136	169	943	115	880	782	56	121	642	817	535	388	327	399	336	338
937	867	635	414	394	67	757	346	697	766	778	433	660	684	199	622	679	454	407	884
364	654	866	217	790	4	233	374	111	211	68	547	866	317	658	164	550	247	932	349
415	786	762	596	523	38	289	457	443	667	797	800	103	315	83	561	242	343	109	740
496	138	66	666	544	78	115	994	484	16	497	843	428	130	506	104	781	430	680	129
435	751	220	399	140	207	97	930	18	649	918	890	80	421	819	723	982	819	565	812
151	524	299	311	724	274	145	666	171	904	305	704	505	342	292	800	616	161	241	300
157	716	919	534	967	372	752	352	729	332	321	68	999	831	438	533	653	349	482	577
33	419	18	95	443	64	478	867	967	522	266	199	683	955	808	988	763	984	439	693
521	41	78	114	816	737	906	54	229	431	408	814	686	990	534	382	731	665	341	978
79	999	819	29	211	33	794	585	705	204	217	912	380	40	465	714	650	213	761	392
409	929	401	442	953	642	810	177	162	398	273	870	19	75	590	156	56	318	288	370
57	513	897	412	517	5	979	896	582	906	988	45	760	408	676	874	691	1	509	332
992	381	193	390	800	582	508	464	414	804	412	368	627	612	916	618	380	783	25	298
402	538	198	630	105	574	70	205	706	642	698	424	839	41	642	867	37	934	395	608
718	509	272	395	956	175	388	118	277	599	398	193	957	601	918	969	170	600	550	287
661	913	724	676	21	162	618	444	242	986	533	628	272	148	179	628	1	148	166	547
928	12	933	43	95	263	602	606	591	99	15	564	861	262	392	707	661	570	386	42
728	85	116	13	352	260	643	816	902	518	284	411	566	699	994	160	249	55	837	436
783	748	838	815	446	869	317	911	133	259	801	200	820	188	890	192	661	223	213	206
438	47	155	658	204	551	868	922	468	233	433	30	431	210	541	229	169	776	196	695
923	242	795	735	86	947	328	546	93	819	18	116	325	454	680	689	65	536	710	873
60	14	914	812	842	104	750	903	532	211	271	287	115	168	127	463	999	808	176	679
690	739	255	7	943	358	93	351	740	777	84	804	763	203	547	11	300	933	336	218
881	940	841	124	525	93	539	778	365	73	98	700	910	687	79	838	633	316	490	772
468	328	763	910	780	145	562	908	618	545	185	801	207	105	702	193	490	733	239	674
408	891	571	119	736	393	200	833	637	580	548	818	756	873	387	23	241	558	388	611
744	988	363	364	953	305	338	906	327	283	961	63	513	428	778	111	191	40	92	171
608	49	942	586	347	407	649	247	464	355	877	698	319	274	911	596	59	788	652	350
428	492	199	53	402	239	811	595	138	50	934	134	733	745	337	371	114	83	434	949
763	776	257	586	230	230	876	723	292	843	640	981	484	416	286	854	111	455	199	873
294	744	240	324	17	227	903	917	718	887	607	36	276	273	551	712	785	874	713	305
757	816	840	668	118	50	200	631	538	637	295	920	254	286	256	121	176	654	388	166
765	273	963	68	808	478	597	529	515	352	457	758	817	924	669	802	949	722	596	156
28	205	611	451	165	749	40	381	113	699	609	662	1000	13	753	843	115	207	357	572
741	274	443	425	190	239	881	113	471	33	113	855	864	62	79	56	46	190	414	705
156	584	691	308	913	713	163	827	147	456	982	768	606	472	514	716	738	711	743	926
6	953	405	212	902	162	436	515	549	848	829	325	437	71	879	943	922	706	390	336
543	362	228	566	578	683	971	603	468	532	958	660	916	576	862	852	807	94	977	68
911	986	674	976	874	344	909	748	973	175	336	584	652	772	893	233	768	37	186	327
487	555	796	396	924	757	538	335	711	231	298	792	573	285	326	410	681	387	481	445
294	761	499	402	354	612	783	61	287	216	820	697	132	186	985	253	5	793	624	497
812	318	14	375	151	389	864	932	315	573	323	181	18	424	204	407	564	404	610	849
966	334	416	871	426	218	875	821	406	839	347	615	187	149	260	65	96	528	103	999
300	702	591	8	860	590	823	543	418	630	163	457	849	812	865	29	425	311	979	449
617	970	625	632	266	541	82	873	95	167	891	690	675	68	699	665	421	403	590	140
741	535	418	12	854	202	55	94	765	958	63	26	491	329	267	864	390	616	869	745
31	913	860	557	888	31	125	401	425	836	108	184	75	122	545	19	32	642	684	996
918	477	573	144	671	41	70	241	808	979	351	205	898	80	13	276	664	498	734	305
961	715	452	831	963	647	897	68	463	860	600	980	145	179	410	573	685	55	650	641
944	957	342	595	512	395	611	645	819	233	152	252	30	425	318	542	351	357	296	118
698	369	66	578	961	686	820	226	287	396	796	503	583	781	70	983	413	814	65	706
326	381	6	104	442	408	553	546	805	333	49	791	646	248	357	956	396	518	431	583
694	226	817	137	923	698	518	805	449	617	996	991	951	129	983	218	936	361	200	885
943	744	661	976	813	542	136	974	960	850	167	648	281	654	643	19	440	287	623	822
602	203	534	809	988	945	657	847	194	244	406	945	171	735	628	901	704	268	743	165
836	233	353	543	420	829	814	7	930	204	647	762	640	145	735	998	361	337	428	578
860	174	903	387	997	460	681	691	345	849	422	574	310	687	868	57	948	366	532	293
483	866	404	371	101	352	69	418	568	231	595	842	596	381	353	401	111	48	44	476
290	15	668	355	83	820	287	955	978	756	208	954	960	626	642	852	856	24	793	186
336	591	138	203	186	837	368	260	81	583	488	425	544	465	161	598	573	970	642	226
745	946	418	338	886	225	239	811	248	762	668	196	866	322	20	221	803	751	922	74
722	620	448	914	593	787	930	131	856	49	945	878	297	231	960	983	319	168	82	392
312	766	134	720	258	673	944	354	210	496	418	244	334	486	848	994	241	415	510	793
486	585	761	984	735	556	564	431	981	316	896	564	333	568	296	174	221	434	60	944
683	491	622	917	186	912	248	327	598	194	519	66	17	903	691	893	620	961	91	61
926	17	838	75	498	374	140	935	594	265	192	588	618	800	683	709	27	464	689	35
925	843	177	65	792	113	288	932	404	246	782	127	993	486	811	976	900	795	973	988
241	549	13	989	635	357	298	799	799	981	212	751	446	604	746	313	949	334	491	752
821	733	209	816	754	455	128	337	711	160	590	554	677	239	488	282	523	184	628	702
857	544	477	463	449	758	5	132	238	942	448	508	748	1	663	898	995	18	817	978
511	61	765	518	175	55	3	949	14	328	404	508	454	577	454	335	246	520	3	609
245	627	909	729	120	672	61	641	649	737	658	14	618	601	766	497	192	80	130	94
497	431	719	841	618	377	894	497	414	557	958	61	163	476	23	738	630	489	1000	204
428	567	251	625	163	594	946	722	42	69	893	523	76	735	406	176	93	667	684	311
783	401	235	928	696	216	866	380	434	761	519	843	926	56	943	659	382	901	409	604
416	327	627	810	328	472	437	744	551	485	514	901	115	811	736	586	460	445	200	699
310	877	691	146	7	788	885	661	842	522	844	333	408	713	497	74	455	827	689	7
18	829	708	819	181	766	886	213	253	358	949	893	958	575	333	908	445	447	777	502
422	612	429	11	820	476	428	141	662	479	75	861	308	590	689	600	768	470	731	778
44	778	58	680	171	34	464	949	50	305	160	940	190	803	888	528	787	349	577	826
49	373	368	774	13	288	491	521	154	524	981	238	68	7	228	629	811	86	578	500
572	416	91	940	458	825	813	695	216	49	821	82	614	112	77	90	363	439	610	322
482	512	253	616	39	324	27	19	85	795	633	373	502	301	314	945	460	957	687	826
304	758	192	876	307	833	224	381	629	144	152	424	935	35	733	668	614	166	879	287
510	629	900	162	161	906	390	739	346	742	295	602	450	527	601	1	689	9	273	510
453	395	243	647	241	275	784	536	780	633	295	89	804	467	209	458	336	749	535	917
495	933	941	1	475	502	832	71	537	966	592	776	423	49	62	426	395	182	194	903
991	195	260	958	906	560	461	176	964	619	245	479	523	170	12	689	413	185	36	63
216	445	30	999	362	220	77	702	365	955	139	217	425	498	623	586	3	969	78	6
935	247	204	726	845	936	5	487	391	361	605	775	879	390	845	763	427	443	183	433
10	958	695	522	675	578	609	635	883	403	289	891	360	950	86	780	137	50	894	35
67	911	396	436	734	960	332	770	309	283	217	730	900	222	5	60	829	389	771	382
908	791	258	833	252	355	954	837	197	809	959	799	805	864	727	333	482	743	588	671
704	624	961	147	855	748	127	971	567	195	766	238	214	217	94	796	349	476	862	11
174	90	519	824	35	209	187	739	923	769	610	377	66	306	430	364	403	187	757	256
989	733	596	595	630	598	740	107	69	67	122	400	910	733	247	14	110	878	716	148
650	488	220	795	909	1000	477	19	550	67	674	907	334	617	632	800	818	554	828	746
634	356	437	327	602	853	396	927	191	359	993	649	368	743	654	386	965	517	614	755
314	969	340	561	145	70	174	819	998	219	494	776	308	218	226	547	456	455	288	794
14	787	953	839	123	369	843	200	697	853	661	124	747	423	332	29	735	364	585	503
906	318	807	759	172	418	483	718	788	586	674	462	171	965	507	531	541	526	409	549
937	870	2	294	394	776	309	663	465	823	492	968	188	361	932	228	843	519	167	238
898	251	452	263	620	233	188	882	163	316	592	630	774	33	804	446	925	16	726	924
179	148	64	128	272	820	647	790	355	863	796	840	662	555	553	244	358	478	331	471
82	334	29	612	294	955	294	988	51	21	502	396	630	828	834	558	263	90	80	905
994	561	318	32	709	700	800	285	408	794	957	384	966	350	539	905	7	735	147	805
845	341	968	795	933	751	608	270	12	201	565	168	716	425	984	36	190	137	822	663
387	531	840	178	620	224	963	623	540	398	809	340	911	551	408	872	669	11	541	447
63	852	982	258	920	264	845	325	802	120	416	71	885	604	977	177	98	694	672	590
876	296	136	801	875	752	935	739	658	773	994	136	290	183	291	419	996	760	15	47
620	839	394	154	235	208	15	945	855	169	699	947	70	614	580	77	950	784	226	266
634	471	799	44	663	794	864	212	633	628	130	706	628	853	74	179	810	494	923	60
70	359	777	328	421	697	248	511	787	498	421	50	502	905	699	383	267	787	861	517
82	599	899	121	337	875	892	968	347	299	270	960	207	682	200	380	227	769	892	6
936	853	256	501	933	171	143	107	320	343	518	416	462	751	943	115	710	865	660	757
177	621	222	651	68	350	976	80	562	442	313	238	760	958	489	181	573	510	510	175
853	154	84	179	711	214	455	219	917	799	485	101	10	521	842	286	220	703	375	552
734	790	388	799	482	695	496	93	997	486	522	251	352	175	29	191	569	271	402	256
782	666	480	508	609	765	23	336	812	589	694	585	413	295	794	155	848	837	184	508
536	293	346	199	467	424	343	820	946	964	212	711	699	320	797	7	660	442	639	951
367	4	280	314	147	802	34	498	74	538	785	456	932	400	860	457	371	150	470	183
112	545	279	121	718	654	170	788	296	865	632	243	979	178	125	851	414	785	440	888
546	324	276	761	300	182	778	628	698	274	349	512	881	484	927	852	32	848	546	134
85	50	87	802	445	7	522	436	514	833	587	595	534	190	151	987	356	586	212	446
736	1	24	543	475	181	853	394	394	63	203	625	89	593	129	468	39	542	228	752
240	424	482	749	964	262	663	745	588	507	934	836	234	798	637	841	552	345	858	468
896	292	64	254	505	449	170	629	438	506	428	374	538	741	17	56	408	654	559	353
316	704	892	82	295	307	523	645	103	761	30	925	180	105	670	244	361	527	164	541
48	464	632	573	368	381	107	567	279	634	723	741	79	804	964	977	437	697	316	290
306	672	268	705	20	278	437	88	60	75	305	387	703	29	170	889	808	227	850	18
749	346	620	233	155	794	694	248	213	875	497	702	38	928	565	930	873	624	862	586
322	284	165	983	197	68	122	682	719	71	694	893	940	367	777	874	37	121	223	253
601	244	518	801	763	450	337	962	746	419	280	126	299	952	709	663	729	925	457	822
196	851	443	968	195	991	13	125	631	87	445	726	328	12	14	598	962	391	774	246
599	47	69	496	744	490	279	912	538	783	436	996	648	56	46	536	282	76	971	959
23	949	495	896	726	888	352	796	437	723	118	991	213	89	728	756	901	942	443	959
867	189	650	845	694	618	344	446	829	208	380	116	818	379	301	137	522	537	159	818
452	882	73	973	695	325	496	623	537	421	9	359	844	734	179	600	543	507	609	268
812	957	307	83	738	250	685	652	275	463	886	745	350	51	899	457	57	122	176	58
193	717	107	196	210	471	493	612	950	42	615	126	89	109	268	860	696	745	379	102
129	153	935	117	169	868	127	744	728	546	258	557	278	757	382	119	178	300	827	113
742	493	55	796	573	681	376	144	108	268	176	510	16	996	914	355	70	499	882	475
903	643	542	914	705	505	196	857	547	979	349	257	362	577	797	36	16	390	917	577
558	410	229	512	244	528	189	403	389	985	651	965	740	376	246	544	234	387	702	648
41	767	812	863	743	491	464	801	80	806	265	937	338	825	61	782	859	616	695	145
390	414	276	72	855	821	359	333	276	991	361	695	159	95	455	996	949	819	871	201
735	161	490	854	691	642	325	352	351	264	405	935	629	65	128	477	680	190	753	534
340	832	889	261	56	531	915	248	969	860	466	532	765	150	958	521	376	879	58	836
44	23	748	854	976	390	752	167	443	337	727	282	331	467	221	743	945	622	471	250
199	920	119	943	680	560	742	487	423	719	651	965	536	762	642	340	106	619	254	729
41	238	983	294	802	494	644	698	560	794	648	151	261	7	855	105	250	182	590	704
489	788	65	963	720	543	144	771	227	590	238	553	347	653	607	165	468	150	604	607
187	943	358	234	371	939	34	478	643	472	151	536	767	194	342	659	667	592	800	937
626	425	669	965	238	655	487	732	922	571	896	763	504	756	310	845	67	110	43	71
292	496	40	261	417	277	316	572	950	391	417	3	626	60	3	549	221	645	37	823
970	819	113	203	430	412	787	641	785	2	184	226	705	999	576	624	720	515	837	375
157	484	928	247	592	670	702	741	356	289	579	738	909	50	483	569	920	462	398	955
239	634	527	884	156	350	932	18	972	247	863	912	1	990	231	201	134	68	683	828
262	798	773	928	673	408	663	372	618	401	465	316	532	653	318	739	426	678	786	202
967	831	649	925	15	221	851	75	723	878	325	857	5	494	766	70	349	100	437	582
391	304	467	706	317	123	326	372	532	506	53	795	844	546	178	814	293	936	67	711
953	790	788	724	76	876	10	268	762	493	687	837	525	131	664	790	769	407	811	963
740	151	151	559	11	795	372	597	413	551	120	556	393	563	502	250	747	546	44	47
902	937	184	831	531	307	725	460	880	981	650	674	946	487	648	817	489	988	266	493
341	527	665	16	683	113	704	940	114	444	538	285	191	472	805	805	206	348	467	897
263	284	443	117	50	67	84	443	94	306	711	288	370	356	335	277	180	383	255	131
776	456	637	280	792	589	300	549	491	161	348	483	379	210	613	694	732	793	923	570
856	635	889	385	964	989	927	553	886	981	731	32	173	136	523	771	80	582	553	782
27	470	790	955	554	319	191	592	977	347	188	535	893	405	283	238	6	121	287	452
63	216	906	791	474	226	123	512	667	197	419	886	1000	628	176	632	154	11	183	359
665	798	34	780	73	238	197	926	333	347	54	917	598	684	857	449	776	708	666	479
740	293	204	632	803	724	482	224	32	904	262	326	216	329	568	126	613	638	723	579
62	972	52	560	609	118	60	383	497	761	465	562	496	947	9	555	255	8	501	856
417	361	777	168	839	816	339	342	251	336	361	602	836	581	166	601	976	508	186	846
819	389	464	95	204	85	463	275	634	110	811	965	993	835	601	376	785	31	391	175
171	407	829	22	988	691	970	757	106	500	864	712	333	361	708	76	379	787	676	322
748	177	666	10	677	371	516	650	804	183	269	849	587	261	691	150	256	621	817	617
308	24	384	969	539	833	921	320	989	202	956	344	445	4	755	6	223	694	911	376
239	678	24	461	640	141	893	266	259	801	223	413	657	503	965	843	913	690	573	550
614	898	860	700	658	214	500	459	660	472	143	541	2	760	819	771	504	882	779	993
790	842	338	737	520	375	89	866	959	113	553	420	961	805	805	582	905	315	69	981
459	797	863	438	924	743	395	538	488	717	258	558	96	514	966	267	413	806	296	420
73	695	177	386	873	821	226	645	877	448	396	961	438	359	218	142	304	539	501	665
323	780	228	891	763	780	991	280	695	377	776	747	840	359	404	62	104	852	586	969
366	26	862	198	541	417	648	20	891	271	820	851	398	690	66	586	34	753	406	97
368	679	234	352	763	557	47	41	86	169	963	150	145	371	106	119	680	568	948	936
74	850	150	449	371	982	181	598	58	207	872	921	440	822	211	237	65	580	543	576
456	81	918	925	851	287	299	2	911	958	45	131	878	628	293	14	970	965	740	148
550	620	321	61	450	402	887	908	219	205	422	322	651	935	176	363	673	41	415	584
653	879	273	879	8	456	352	254	592	527	487	904	464	473	551	380	555	166	535	873
511	382	931	433	66	163	154	988	172	123	927	155	22	730	80	975	735	886	998	819
827	601	340	818	691	212	937	510	469	724	579	645	701	124	200	989	471	34	584	969
666	780	318	51	131	295	623	59	151	134	452	436	611	516	739	606	997	513	278	825
157	598	43	927	465	315	630	754	119	30	449	561	757	399	196	7	239	41	119	292
672	440	778	879	311	413	362	552	127	635	469	351	849	699	750	113	479	915	223	282
773	190	27	518	522	784	5	190	972	92	817	293	89	224	364	21	877	160	378	509
164	771	151	132	398	331	618	238	303	693	175	80	458	677	121	335	398	203	136	176
750	710	87	926	367	211	797	199	965	955	257	210	757	163	887	449	532	676	380	218
333	402	331	985	197	98	404	741	853	500	373	728	506	231	241	723	403	566	878	332
306	119	200	219	186	176	167	372	504	846	751	172	530	822	249	712	321	162	496	169
836	922	963	540	839	430	194	534	330	686	464	323	154	900	677	400	810	624	571	500
265	481	107	554	277	995	629	789	759	306	219	841	892	327	264	266	613	31	221	399
45	59	504	114	57	729	495	503	517	867	872	673	52	145	215	11	559	707	947	506
145	472	947	581	953	234	383	664	4	25	638	583	458	19	713	953	984	202	739	173
165	174	684	130	638	520	609	299	245	91	273	463	800	489	412	908	490	968	837	246
792	874	37	183	221	450	818	80	936	873	477	37	734	532	541	740	199	749	986	755
864	145	453	529	143	602	802	367	987	935	78	912	676	452	499	394	194	351	763	67
819	845	162	741	75	185	844	224	191	873	371	694	928	454	385	427	883	679	790	517
207	618	108	502	150	138	638	962	166	464	5	551	61	531	635	407	649	909	945	800
827	1000	257	22	920	802	441	110	782	124	677	904	249	253	549	379	202	886	14	670
831	450	807	854	165	48	293	422	149	834	399	391	513	270	90	261	89	339	216	469
8	357	217	755	274	170	206	184	896	393	84	730	104	30	135	198	761	12	533	38
521	530	620	590	874	239	612	646	348	571	81	224	300	820	329	981	21	606	528	87
223	961	460	533	315	168	28	837	380	556	251	515	157	782	938	508	95	438	964	28
612	620	621	319	499	902	970	461	641	790	709	369	194	207	183	641	522	348	740	59
955	576	550	533	166	895	819	726	148	850	910	252	719	706	862	137	947	233	565	305
75	309	552	82	747	833	531	552	1	686	447	682	761	443	23	640	119	321	730	745
596	265	531	56	28	732	909	7	625	444	573	270	983	723	946	941	193	943	523	533
748	56	582	596	766	741	849	437	191	767	796	597	685	891	82	461	826	420	433	237
168	623	558	260	923	479	648	415	229	349	740	280	976	249	881	167	128	727	195	220
158	24	70	312	397	789	850	323	799	816	884	957	927	499	436	284	493	729	128	520
69	592	707	503	584	936	915	642	114	527	408	374	4	242	523	323	95	870	947	546
284	267	712	947	382	236	845	909	591	954	145	868	421	266	738	966	184	258	653	16
275	67	429	79	15	491	591	619	694	523	436	460	848	250	935	347	477	493	257	585
811	652	972	11	116	358	15	153	293	93	800	36	490	72	39	983	437	659	225	117
331	326	763	300	152	180	91	231	606	320	510	296	344	864	685	985	513	532	240	453
801	935	416	43	932	846	350	956	324	398	71	506	861	219	649	397	84	453	545	117
886	904	606	195	288	729	797	939	747	144	491	755	237	217	672	890	44	849	895	272
995	146	360	409	1000	388	733	744	213	67	638	71	677	692	149	900	679	996	868	794
249	335	519	454	317	612	184	591	829	180	247	588	278	617	918	143	446	159	922	632
342	10	766	473	129	103	954	669	215	7	16	755	239	100	20	116	933	858	870	491
494	626	758	416	129	893	45	788	381	741	763	406	935	955	919	919	845	175	255	191
8	262	911	386	549	250	781	267	286	517	412	157	64	276	534	958	898	984	356	730
747	184	206	915	74	784	776	252	579	246	25	199	774	153	226	519	468	875	673	814
832	923	241	286	949	664	582	905	321	609	516	896	551	741	877	48	229	41	121	538
725	676	279	272	402	441	498	859	380	398	760	729	364	458	678	167	666	45	472	425
533	593	354	499	22	205	224	398	795	638	273	875	403	521	101	828	91	307	398	530
60	968	730	259	55	598	542	395	872	290	940	393	645	926	184	759	564	334	329	325
627	15	570	76	386	759	928	941	504	532	933	906	539	33	946	409	209	436	285	280
116	888	157	614	836	888	327	453	393	708	951	379	110	337	308	947	359	674	946	755
625	706	583	847	166	159	24	348	876	909	312	716	482	173	723	12	850	435	719	127
601	356	798	669	11	732	965	803	542	775	185	849	473	626	472	282	944	672	550	531
71	626	469	640	926	711	68	647	614	470	175	142	145	647	510	555	182	557	44	753
4	935	33	471	779	270	169	904	944	786	839	20	632	661	877	77	138	391	253	249
920	655	495	89	724	685	872	191	541	230	102	906	523	169	346	946	776	378	186	325
747	445	48	498	516	498	84	607	170	444	123	26	15	610	194	994	101	382	948	661
362	479	274	121	923	478	240	730	708	54	614	565	790	648	291	954	82	804	632	992
615	670	422	675	576	657	959	723	384	113	807	447	119	432	933	502	663	408	452	978
61	29	764	847	854	566	24	167	249	778	188	65	343	639	662	637	662	650	283	455
808	678	415	159	614	213	364	506	416	984	312	11	613	942	149	932	340	174	982	401
820	483	186	188	198	925	392	377	440	881	447	668	921	865	92	33	785	96	42	290
483	942	346	580	248	337	296	82	699	614	113	211	7	584	607	492	746	676	897	508
544	818	619	773	357	856	621	966	583	957	99	93	838	16	80	518	974	100	491	647	11	43
